,B,V
95120,20.675,19.935
95121,20.738,19.844
95122,21.021,20.158
95123,21.59,20.895
95124,19.797,19.18
95125,18.479,17.999
95126,20.727,20.332
95127,,20.782
95128,19.643,18.957
95129,18.436,17.958
95130,19.326,18.674
95131,,20.807
95132,19.846,19.069
95133,20.804,19.881
95134,19.496,18.831
95135,20.673,19.658
95136,20.334,19.933
95137,21.317,20.239
95138,19.215,18.626
95139,19.218,18.679
95140,19.989,19.471
95141,19.487,18.971
95142,20.36,19.986
95143,18.831,18.257
95144,19.266,18.624
95145,21.429,20.398
95146,20.168,19.426
95147,20.74,19.95
95148,21.056,20.451
95149,20.099,19.265
95150,,21.703
95151,17.314,16.525
95152,,21.708
95153,20.684,19.772
95154,21.751,21.1
95155,19.92,19.294
95156,23.561,22.125
95157,20.252,19.617
95158,,21.751
95159,21.491,20.357
95160,21.27,20.335
95161,20.412,19.748
95162,20.925,20.047
95163,18.495,17.942
95164,20.252,19.428
95165,23.813,
95166,18.97,18.368
95167,20.918,20.116
95168,22.135,21.208
95169,19.828,19.191
95170,,20.862
95171,21.293,20.516
95172,19.332,18.513
95173,18.839,18.296
95174,20.464,19.841
95175,21.553,20.725
95176,20.335,19.585
95177,21.781,20.938
95178,20.819,21.256
95179,21.123,20.308
95180,21.491,20.735
95181,17.011,16.238
95182,21.491,20.602
95183,19.798,19.178
95184,19.895,19.295
95185,22.08,21.345
95186,20.123,19.587
95187,21.354,20.435
95188,20.395,19.65
95189,20.245,19.518
95190,19.096,18.524
95191,20.711,20.006
95192,20.058,19.439
95193,20.675,19.765
95194,18.589,18.121
95195,20.61,19.832
95196,20.138,19.462
95197,15.186,15.147
95198,21.788,20.761
95199,20.447,19.515
95200,20.986,20.042
95201,20.814,19.817
95202,,20.177
95203,19.452,18.77
95204,18.479,17.949
95205,20.242,19.211
95206,20.459,19.744
95207,18.184,17.255
95208,19.544,18.782
95209,21.162,20.241
95210,20.064,19.485
95211,18.111,17.648
95212,,20.112
95213,20.365,19.453
95214,19.855,19.212
95215,20.392,19.772
95216,18.865,18.264
95217,18.008,17.377
95218,19.902,19.118
95219,21.02,20.355
95220,21.266,20.685
95221,20.143,19.453
95222,19.905,19.17
95223,,20.432
95224,20.641,20.043
95225,19.011,18.433
95226,21.629,20.491
95227,20.075,19.265
95228,20.132,19.265
95229,19.169,18.517
95230,20.948,20.061
95231,20.094,19.245
95232,,20.785
95233,18.904,
95234,15.365,14.455
95235,19.202,18.624
95236,21.678,20.89
95237,,20.316
95238,23.643,21.775
95239,22.25,20.931
95240,21.831,20.874
95241,19.833,19.215
95242,19.981,19.316
95243,18.118,17.565
95244,20.444,19.78
95245,,22.638
95246,22.681,21.573
95247,22.734,21.681
95248,,21.19
95249,18.686,18.112
95250,17.959,17.195
95251,21.504,20.689
95252,,22.218
95253,21.01,20.178
95254,20.175,19.614
95255,21.77,20.324
95256,20.593,19.784
95257,22.147,21.545
95258,19.125,18.541
95259,19.432,18.756
95260,,21.755
95261,,23.005
95262,23.238,21.792
95263,22.768,21.669
95264,21.893,20.846
95265,19.193,18.688
95266,19.601,19.02
95267,21.934,20.891
95268,15.712,14.818
95269,20.135,19.524
95270,21.693,20.909
95271,20.405,19.751
95272,22.767,21.476
95273,20.032,19.365
95274,22.476,21.568
95275,22.048,20.8
95276,22.434,21.125
95277,18.768,18.138
95278,18.995,18.419
95279,21.743,20.633
95280,18.06,17.371
95281,20.408,19.684
95282,21.412,21.012
95283,20.347,19.55
95284,19.944,19.416
95285,,20.663
95286,20.328,19.646
95287,21.483,20.338
95288,20.554,19.478
95289,20.894,20.218
95290,17.44,16.748
95291,19.311,18.559
95292,20.474,19.833
95293,22.094,21.733
95294,19.619,18.669
95295,19.446,18.738
95296,20.228,19.766
95297,19.009,18.287
95298,19.678,18.753
95299,20.906,20.188
95300,20.337,19.767
95301,,20.622
95302,20.279,19.497
95303,21.149,19.478
95304,21.149,19.955
95305,21.474,20.743
95306,17.391,16.757
95307,20.081,19.054
95308,,19.702
95309,,19.872
95310,20.242,19.233
95311,21.014,19.661
95312,20.326,19.848
95313,19.387,18.581
95314,20.775,19.979
95315,20.376,19.462
95316,21.803,20.684
95317,21.822,20.935
95318,20.446,19.576
95319,20.823,19.995
95320,18.687,18.113
95321,19.479,18.845
95322,19.784,19.089
95323,21.254,20.229
95324,21.076,20.478
95325,19.971,19.226
95326,18.479,17.735
95327,21.335,20.303
95328,19.455,18.893
95329,21.528,20.462
95330,22.218,21.098
95331,21.812,21.015
95332,20.927,20.287
95333,22.802,21.55
95334,22.141,20.97
95335,22.12,21.023
95336,19.226,18.642
95337,19.967,19.363
95338,18.92,18.29
95339,21.609,20.856
95340,21.211,20.431
95341,20.807,19.883
95342,18.625,18.095
95343,15.846,15.026
95344,20.046,19.378
95345,21.592,20.728
95346,20.188,19.555
95347,20.874,20.104
95348,20.794,20.015
95349,19.656,18.718
95350,18.755,18.191
95351,20.438,19.653
95352,21.643,20.251
95353,17.367,17.492
95354,,20.862
95355,22.47,21.46
95356,21.821,20.839
95357,19.707,19.081
95358,23.002,22.009
95359,19.755,19.207
95360,,20.81
95361,17.257,16.414
95362,20.388,19.565
95363,19.816,19.151
95364,21.641,20.913
95365,22.0,21.329
95366,19.858,19.242
95367,,20.315
95368,23.066,
95369,20.588,19.826
95370,19.028,18.44
95371,20.859,19.935
95372,20.948,20.08
95373,20.844,19.739
95374,20.682,20.094
95375,19.63,19.048
95376,18.634,17.948
95377,19.011,18.58
95378,19.568,18.797
95379,19.98,19.287
95380,,19.397
95381,,20.529
95382,19.106,18.426
95383,20.959,19.947
95384,19.608,18.943
95385,21.649,20.653
95386,18.15,17.45
95387,20.529,19.462
95388,21.269,20.128
95389,22.109,21.087
95390,21.848,21.054
95391,18.561,18.158
95392,20.013,19.269
95393,21.842,20.695
95394,,21.282
95395,21.4,20.574
95396,19.768,19.237
95397,19.638,18.994
95398,15.246,15.186
95399,19.914,19.223
95400,22.124,21.019
95401,19.108,18.57
95402,19.969,19.317
95403,21.97,20.859
95404,20.355,19.69
95405,18.53,17.909
95406,22.144,21.414
95407,20.195,19.505
95408,20.017,19.494
95409,21.792,20.712
95410,,20.89
95411,19.689,18.803
95412,21.457,20.55
95413,20.741,20.066
95414,20.867,20.098
95415,21.145,20.282
95416,20.214,19.475
95417,20.471,19.765
95418,19.977,19.291
95419,23.492,21.697
95420,20.937,19.969
95421,22.538,21.333
95422,21.098,20.134
95423,21.275,20.895
95424,19.367,18.763
95425,21.861,20.626
95426,20.894,20.004
95427,,20.961
95428,16.903,16.126
95429,21.803,20.838
95430,,20.176
95431,18.752,18.411
95432,18.667,18.056
95433,18.845,18.119
95434,19.404,18.802
95435,18.614,18.022
95436,16.15,15.322
95437,19.585,18.79
95438,20.551,19.836
95439,,19.925
95440,19.025,18.309
95441,,18.717
95442,,19.92
95443,,20.093
95444,20.782,20.157
95445,20.163,19.179
95446,19.263,18.781
95447,18.572,18.015
95448,19.328,18.645
95449,,21.8
95450,19.356,18.784
95451,18.399,18.521
95452,20.985,20.016
95453,19.397,18.881
95454,21.103,20.053
95455,21.82,21.113
95456,21.201,20.579
95457,20.782,19.945
95458,18.952,18.379
95459,19.899,19.26
95460,20.611,19.87
95461,22.787,22.136
95462,19.608,19.022
95463,21.927,20.863
95464,22.197,21.111
95465,19.625,19.105
95466,21.045,20.363
95467,21.936,21.05
95468,21.434,20.553
95469,19.558,18.961
95470,22.888,21.588
95471,22.806,21.546
95472,21.327,20.589
95473,18.993,18.39
95474,,22.433
95475,19.079,18.588
95476,22.999,21.345
95477,,22.194
95478,18.961,18.426
95479,22.315,21.448
95480,21.053,20.451
95481,21.4,20.252
95482,19.095,18.606
95483,19.333,18.705
95484,19.071,18.535
95485,21.277,20.355
95486,19.513,18.93
95487,21.447,20.642
95488,21.282,20.293
95489,20.518,19.759
95490,17.208,16.543
95491,22.075,20.419
95492,22.946,22.294
95493,19.81,19.2
95494,19.582,18.962
95495,,21.952
95496,17.968,17.524
95497,20.053,19.316
95498,19.697,18.929
95499,20.595,19.831
95500,21.039,20.192
95501,20.222,19.281
95502,,20.457
95503,19.869,19.081
95504,19.654,19.034
95505,20.965,19.886
95506,,20.036
95507,18.747,18.033
95508,21.545,20.735
95509,20.71,19.822
95510,18.054,17.304
95511,20.908,20.197
95512,19.609,18.87
95513,19.272,18.538
95514,19.59,18.88
95515,16.455,15.608
95516,20.162,19.492
95517,19.832,18.873
95518,20.877,20.417
95519,20.718,20.047
95520,19.683,18.931
95521,20.855,19.813
95522,17.986,17.256
95523,20.151,19.399
95524,19.985,19.268
95525,19.45,19.314
95526,21.315,20.348
95527,20.592,19.811
95528,20.23,19.648
95529,20.68,19.796
95530,20.978,20.317
95531,22.066,21.019
95532,21.409,20.557
95533,22.574,21.538
95534,23.248,21.34
95535,20.659,19.954
95536,18.831,17.908
95537,22.24,21.325
95538,21.64,20.738
95539,20.576,19.868
95540,19.567,18.969
95541,19.172,18.623
95542,20.069,19.372
95543,22.931,21.137
95544,20.092,19.396
95545,20.085,19.42
95546,22.823,21.934
95547,22.865,21.943
95548,20.229,19.559
95549,20.512,19.809
95550,18.385,17.774
95551,18.184,17.594
95552,19.637,19.05
95553,,21.492
95554,20.968,20.198
95555,18.385,17.843
95556,21.934,20.982
95557,20.127,19.393
95558,,22.296
95559,19.862,19.187
95560,19.403,18.835
95561,20.597,19.869
95562,19.525,18.93
95563,21.277,20.756
95564,19.808,19.046
95565,20.596,19.773
95566,20.415,19.538
95567,18.133,17.394
95568,20.623,19.795
95569,20.637,19.606
95570,19.342,18.645
95571,21.745,21.374
95572,19.935,19.109
95573,21.528,20.669
95574,17.924,17.451
95575,19.892,18.877
95576,22.142,20.826
95577,20.927,20.299
95578,21.426,20.42
95579,20.396,19.597
95580,14.909,13.915
95581,19.164,18.725
95582,20.271,19.352
95583,19.862,18.961
95584,22.087,20.182
95585,18.88,18.243
95586,,
95587,17.356,16.614
95588,18.845,18.215
95589,19.48,18.844
95590,20.892,19.969
95591,20.643,19.569
95592,18.604,18.007
95593,21.558,21.113
95594,18.43,17.903
95595,,21.587
95596,21.422,20.368
95597,22.526,21.625
95598,19.942,19.3
95599,18.868,18.305
95600,21.703,20.827
95601,22.686,21.621
95602,20.145,19.568
95603,18.369,18.611
95604,22.898,21.855
95605,22.039,21.568
95606,21.988,21.078
95607,20.554,19.963
95608,19.515,18.878
95609,21.903,20.953
95610,22.295,21.32
95611,19.689,19.132
95612,20.286,19.495
95613,19.342,18.761
95614,21.213,20.412
95615,18.749,18.165
95616,22.032,21.175
95617,20.7,19.864
95618,,21.283
95619,20.55,19.861
95620,,22.318
95621,20.953,20.171
95622,19.233,18.719
95623,19.992,19.396
95624,21.141,20.334
95625,21.629,20.578
95626,21.141,20.286
95627,21.498,21.558
95628,22.431,21.627
95629,19.701,19.071
95630,21.194,20.383
95631,18.289,17.678
95632,21.905,20.815
95633,18.87,18.288
95634,22.27,21.523
95635,21.388,20.47
95636,,22.212
95637,20.006,19.495
95638,18.973,18.369
95639,20.169,19.395
95640,19.647,19.12
95641,21.487,20.828
95642,19.952,19.402
95643,19.357,18.612
95644,19.307,18.713
95645,19.876,19.216
95646,20.098,19.49
95647,20.496,19.491
95648,20.392,19.925
95649,18.548,17.916
95650,,20.374
95651,21.558,20.564
95652,18.208,17.38
95653,19.231,18.658
95654,,19.265
95655,19.147,18.411
95656,18.548,18.022
95657,,19.761
95658,,19.593
95659,,20.111
95660,20.388,19.735
95661,20.883,19.859
95662,21.384,20.108
95663,22.086,21.21
95664,21.303,20.544
95665,,19.459
95666,,19.269
95667,22.449,20.786
95668,19.371,18.843
95669,22.851,22.039
95670,22.107,20.832
95671,21.697,20.706
95672,22.715,21.43
95673,19.21,18.64
95674,19.736,19.119
95675,18.885,18.256
95676,21.656,20.848
95677,,21.79
95678,20.407,19.666
95679,20.844,20.055
95680,,21.248
95681,21.492,20.675
95682,20.002,19.301
95683,19.041,18.507
95684,20.502,19.88
95685,18.279,17.732
95686,20.384,19.641
95687,20.172,19.541
95688,19.745,19.136
95689,23.572,21.916
95690,20.71,19.939
95691,21.507,20.683
95692,,22.275
95693,22.188,21.154
95694,19.211,18.682
95695,19.758,19.206
95696,19.523,18.948
95697,22.134,20.487
95698,22.852,21.963
95699,21.245,20.608
95700,21.022,20.443
95701,21.152,20.202
95702,19.677,19.069
95703,20.244,19.449
95704,18.441,18.047
95705,20.395,19.729
95706,20.798,20.008
95707,19.158,18.458
95708,20.529,19.731
95709,,19.943
95710,,21.033
95711,20.67,20.12
95712,,21.408
95713,19.486,18.721
95714,14.854,14.014
95715,21.069,20.314
95716,18.137,17.577
95717,20.638,19.8
95718,19.608,19.044
95719,18.996,18.379
95720,18.259,17.637
95721,20.833,19.911
95722,19.871,19.181
95723,20.048,18.845
95724,21.335,20.55
95725,19.673,19.022
95726,21.083,20.139
95727,22.342,20.815
95728,22.89,22.195
95729,21.803,20.854
95730,20.742,19.884
95731,21.221,20.423
95732,22.697,21.066
95733,19.969,19.313
95734,19.67,18.979
95735,20.975,20.227
95736,21.148,20.394
95737,22.869,21.898
95738,17.519,16.775
95739,21.994,21.654
95740,,22.879
95741,22.727,21.618
95742,,22.037
95743,19.36,18.711
95744,19.724,19.116
95745,20.168,19.536
95746,23.327,22.563
95747,22.552,21.292
95748,19.408,18.829
95749,21.109,20.383
95750,19.42,18.896
95751,,22.748
95752,20.197,19.586
95753,20.458,19.677
95754,19.08,18.51
95755,22.156,21.682
95756,18.842,18.235
95757,21.363,20.55
95758,20.424,19.668
95759,19.024,18.478
95760,17.733,16.982
95761,18.256,17.613
95762,19.115,18.486
95763,20.634,20.136
95764,19.194,18.597
95765,,19.779
95766,20.449,19.377
95767,20.422,19.563
95768,19.283,18.668
95769,18.545,17.959
95770,21.136,20.299
95771,18.392,17.628
95772,20.506,19.929
95773,19.548,18.843
95774,18.895,18.185
95775,19.314,18.74
95776,20.561,19.704
95777,21.532,20.742
95778,20.381,19.844
95779,19.36,18.631
95780,20.975,20.186
95781,18.538,17.812
95782,18.669,18.136
95783,19.104,18.543
95784,21.417,20.621
95785,,21.801
95786,21.441,20.448
95787,,21.762
95788,19.637,18.954
95789,22.669,21.844
95790,23.161,22.255
95791,20.783,20.012
95792,,22.071
95793,19.285,18.706
95794,19.308,18.688
95795,19.098,18.619
95796,22.515,21.441
95797,20.895,20.13
95798,,22.11
95799,19.757,19.107
95800,21.536,20.673
95801,19.351,18.878
95802,19.592,19.001
95803,22.538,21.566
95804,18.563,17.809
95805,20.193,19.533
95806,18.51,17.953
95807,22.685,21.462
95808,20.399,19.773
95809,22.059,21.491
95810,21.164,20.39
95811,22.784,21.545
95812,22.285,21.342
95813,19.763,19.162
95814,21.561,20.575
95815,,21.91
95816,23.428,21.84
95817,,21.84
95818,19.459,18.873
95819,22.214,20.622
95820,22.065,20.972
95821,20.942,20.294
95822,18.504,17.935
95823,20.043,19.401
95824,21.556,21.11
95825,21.842,20.977
95826,20.803,20.249
95827,19.955,19.255
95828,19.625,18.965
95829,15.577,14.701
95830,19.858,19.308
95831,20.322,19.475
95832,19.866,19.153
95833,19.961,19.353
95834,,21.219
95835,16.914,16.019
95836,20.51,19.417
95837,19.628,18.765
95838,20.591,20.068
95839,20.47,19.774
95840,20.052,18.952
95841,19.08,
95842,,19.659
95843,18.442,17.922
95844,18.267,17.749
95845,,18.93
95846,14.877,14.82
95847,,19.871
95848,19.078,18.494
95849,18.154,17.305
95850,19.453,18.639
95851,,20.355
95852,18.454,17.844
95853,19.438,18.851
95854,19.351,18.841
95855,19.083,18.494
95856,20.436,19.733
95857,21.168,20.476
95858,18.856,18.244
95859,22.683,21.646
95860,21.765,20.827
95861,20.668,19.664
95862,,21.813
95863,18.676,18.066
95864,19.878,19.168
95865,22.077,21.44
95866,20.269,19.494
95867,19.216,18.693
95868,,21.739
95869,19.394,18.82
95870,22.283,21.371
95871,22.567,21.662
95872,19.783,19.132
95873,19.289,18.718
95874,20.896,20.016
95875,21.578,20.562
95876,22.049,20.693
95877,22.356,21.272
95878,19.853,19.255
95879,21.161,20.359
95880,19.901,19.276
95881,21.451,20.611
95882,23.061,21.837
95883,19.816,19.245
95884,20.936,20.253
95885,18.523,17.98
95886,22.61,22.204
95887,19.765,19.158
95888,22.44,21.158
95889,20.175,19.52
95890,21.908,20.867
95891,22.069,21.476
95892,,21.74
95893,,21.222
95894,19.294,18.632
95895,19.968,19.241
95896,21.434,20.599
95897,,21.534
95898,21.63,20.779
95899,21.48,20.403
95900,19.251,18.615
95901,,21.308
95902,21.745,21.227
95903,18.025,17.346
95904,17.023,16.339
95905,,21.654
95906,20.44,19.472
95907,19.934,19.16
95908,19.326,18.741
95909,15.237,14.577
95910,20.76,19.821
95911,18.684,18.084
95912,20.617,19.881
95913,20.634,20.096
95914,20.324,19.777
95915,20.457,19.576
95916,19.513,
95917,19.458,18.631
95918,17.523,17.149
95919,,19.658
95920,18.212,17.882
95921,20.309,19.266
95922,18.835,18.311
95923,19.524,19.139
95924,21.285,20.383
95925,20.196,19.216
95926,18.832,18.228
95927,20.99,19.774
95928,21.644,21.027
95929,20.033,19.422
95930,19.592,
95931,21.373,20.772
95932,20.253,19.331
95933,18.312,17.618
95934,19.454,18.754
95935,19.703,19.042
95936,19.498,18.864
95937,20.584,19.834
95938,19.859,19.162
95939,20.934,20.125
95940,,20.9
95941,20.64,19.884
95942,21.743,21.293
95943,20.745,20.14
95944,20.22,19.532
95945,21.591,20.636
95946,19.768,19.165
95947,20.787,20.034
95948,23.203,21.584
95949,20.26,19.515
95950,20.368,19.655
95951,20.454,19.712
95952,23.476,22.432
95953,22.322,21.194
95954,20.468,19.718
95955,21.289,20.257
95956,19.437,18.859
95957,22.139,21.133
95958,21.733,20.777
95959,21.194,20.434
95960,19.803,19.143
95961,19.008,18.426
95962,22.097,21.321
95963,23.075,21.674
95964,21.885,20.957
95965,18.292,17.697
95966,20.965,20.268
95967,19.864,19.196
95968,19.65,19.009
95969,23.147,21.554
95970,20.746,19.948
95971,22.548,21.301
95972,,21.85
95973,19.446,18.875
95974,21.488,20.472
95975,19.007,18.446
95976,21.288,20.201
95977,19.411,18.79
95978,18.906,18.316
95979,21.327,20.436
95980,,21.92
95981,19.464,18.811
95982,22.598,21.351
95983,18.17,17.644
95984,19.146,18.568
95985,20.375,19.593
95986,20.113,19.218
95987,21.017,19.77
95988,19.034,18.42
95989,20.976,20.396
95990,21.245,20.484
95991,,19.123
95992,18.513,17.908
95993,15.999,15.103
95994,16.447,15.564
95995,18.177,17.714
95996,18.604,18.204
95997,18.13,17.491
95998,20.682,19.976
95999,18.542,17.844
96000,20.641,19.91
96001,16.296,15.689
96002,19.145,18.561
96003,17.633,17.546
96004,19.694,19.758
96005,19.965,19.097
96006,21.765,20.916
96007,17.728,16.914
96008,20.216,19.547
96009,21.252,19.901
96010,21.742,20.42
96011,16.446,16.156
96012,18.572,18.092
96013,16.462,15.604
96014,19.463,18.787
96015,20.945,20.229
96016,18.811,18.277
96017,20.225,19.51
96018,20.057,19.487
96019,21.257,20.6
96020,22.235,21.045
96021,19.777,19.187
96022,19.072,18.526
96023,21.27,20.452
96024,21.654,20.607
96025,21.103,20.349
96026,18.484,17.821
96027,21.555,20.602
96028,21.566,21.025
96029,,22.592
96030,22.754,21.959
96031,21.055,20.15
96032,19.749,19.117
96033,21.086,20.36
96034,20.568,19.464
96035,16.625,16.007
96036,19.601,19.061
96037,21.371,20.486
96038,21.206,19.59
96039,21.806,20.653
96040,18.9,18.314
96041,21.618,21.066
96042,18.341,17.838
96043,19.615,19.062
96044,21.097,20.391
96045,20.235,19.529
96046,21.665,20.851
96047,20.021,19.32
96048,21.507,20.525
96049,21.296,20.521
96050,18.659,18.137
96051,19.506,18.895
96052,22.637,21.695
96053,19.275,18.619
96054,15.21,14.281
96055,21.458,20.011
96056,21.599,20.988
96057,20.297,19.478
96058,21.019,20.46
96059,20.566,19.749
96060,18.867,18.482
96061,21.96,20.197
96062,19.107,18.564
96063,18.572,18.002
96064,17.814,17.057
96065,20.459,19.78
96066,19.862,19.062
96067,15.532,14.654
96068,18.651,18.13
96069,18.498,17.829
96070,17.63,16.981
96071,20.737,19.859
96072,19.33,18.627
96073,19.768,19.02
96074,18.548,17.929
96075,18.858,18.232
96076,20.502,19.733
96077,19.812,18.947
96078,19.913,19.186
96079,18.052,17.518
96080,20.029,19.363
96081,21.347,20.688
96082,21.148,19.971
96083,17.334,16.556
96084,19.411,18.938
96085,20.229,19.468
96086,,20.37
96087,20.73,19.627
96088,18.26,17.742
96089,21.682,20.322
96090,18.614,18.052
96091,18.285,17.71
96092,20.124,19.419
96093,18.684,18.126
96094,19.064,18.519
96095,19.06,18.465
96096,19.785,19.154
96097,19.895,18.706
96098,19.28,18.634
96099,20.35,19.656
96100,19.629,19.069
96101,19.971,19.417
96102,22.988,21.429
96103,18.956,18.478
96104,22.141,21.396
96105,19.042,18.445
96106,17.062,16.315
96107,,22.602
96108,20.162,19.459
96109,18.976,18.472
96110,19.615,18.993
96111,,21.609
96112,20.959,20.042
96113,20.368,19.655
96114,,22.591
96115,20.415,19.732
96116,20.333,19.699
96117,18.304,17.701
96118,23.14,21.727
96119,18.89,18.378
96120,20.436,19.74
96121,18.947,18.462
96122,19.448,18.859
96123,21.44,20.597
96124,19.475,18.994
96125,21.621,20.735
96126,21.473,20.432
96127,21.021,20.204
96128,21.32,20.201
96129,19.33,18.698
96130,21.544,20.59
96131,20.774,20.077
96132,18.779,18.223
96133,18.824,18.26
96134,20.179,19.474
96135,20.605,19.716
96136,14.996,14.89
96137,18.467,17.925
96138,21.027,20.294
96139,18.418,17.823
96140,20.316,19.769
96141,21.72,19.856
96142,18.08,17.501
96143,18.466,17.977
96144,,20.161
96145,,18.544
96146,20.918,19.358
96147,20.512,19.94
96148,20.801,20.064
96149,19.523,18.626
96150,19.101,18.46
96151,20.44,19.553
96152,19.886,18.977
96153,20.42,19.454
96154,20.193,19.871
