RAJ2000,_DEJ2000,n_Seq,Seq,RAJ2000,DEJ2000,pmRA,pmDE,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Icmag,e_Icmag
201.90255190,-47.66821692, , 20014,201.902552,-47.668218,  0.03, -1.24,      ,      ,18.457, 0.009,17.918, 0.010,17.176, 0.024
201.85330750,-47.66828264, , 20015,201.853307,-47.668285, -0.41, -2.58,      ,      ,18.935, 0.066,18.392, 0.038,17.639, 0.029
201.84431663,-47.66828244, , 20016,201.844316,-47.668279, -0.38,  3.89,      ,      ,21.035, 0.113,20.307, 0.081,19.372, 0.090
201.80521530,-47.66833142, , 20017,201.805227,-47.668331,  8.58,  0.34,      ,      ,21.932, 0.158,20.978, 0.069,19.960, 0.079
201.78672071,-47.66830510, , 20018,201.786723,-47.668305,  1.73,  0.11,      ,      ,19.884, 0.052,19.301, 0.023,18.505, 0.026
201.77939333,-47.66825895, , 20019,201.779392,-47.668258, -1.02,  0.98,      ,      ,18.773, 0.013,18.238, 0.007,17.493, 0.019
201.77507114,-47.66832201, , 20020,201.775103,-47.668295, 23.52, 29.56,      ,      ,22.960, 0.669,22.175, 0.220,20.797, 0.312
201.77246436,-47.66831253, , 20021,201.772439,-47.668307,-18.77,  6.11,      ,      ,22.359, 0.217,21.190, 0.084,19.921, 0.112
201.77129818,-47.66827465, , 20022,201.771301,-47.668274,  2.16,  0.83,      ,      ,19.635, 0.031,19.039, 0.019,18.262, 0.031
201.75085835,-47.66831121, , 20023,201.750858,-47.668315, -0.22, -4.15,      ,      ,21.404, 0.108,20.512, 0.064,19.602, 0.090
201.74257734,-47.66826616, , 20024,201.742578,-47.668264,  0.53,  2.48,      ,      ,19.302, 0.025,18.725, 0.011,17.987, 0.025
201.72851882,-47.66831886, , 20025,201.728535,-47.668307, 11.92, 13.04,      ,      ,22.578, 0.494,21.657, 0.150,20.548, 0.396
201.71814325,-47.66830497, , 20026,201.718143,-47.668305, -0.14, -0.03,      ,      ,20.084, 0.026,19.403, 0.015,18.624, 0.057
201.69894456,-47.66829629, , 20027,201.698915,-47.668298,-21.78, -1.93,      ,      ,22.279, 0.414,21.614, 0.129,20.453, 0.206
201.69044593,-47.66828229, , 20028,201.690441,-47.668282, -3.55,  0.38,      ,      ,21.660, 0.205,20.572, 0.072,19.442, 0.074
201.65824993,-47.66823231, , 20029,201.658254,-47.668226,  2.92,  6.78,      ,      ,22.520, 0.234,21.456, 0.108,20.324, 0.084
201.65692500,-47.66821423, , 20030,201.656927,-47.668216,  1.43, -2.06,      ,      ,22.169, 0.230,21.222, 0.067,20.140, 0.103
201.63412666,-47.66822416, , 20031,201.634129,-47.668223,  1.64,  1.21,      ,      ,20.643, 0.037,19.931, 0.045,19.015, 0.048
201.56450375,-47.66813077, , 20032,201.564503,-47.668131, -0.51, -0.37,      ,      ,20.417, 0.046,19.670, 0.016,18.839, 0.096
201.53719875,-47.66803987, , 20033,201.537201,-47.668026,  1.74, 15.05,      ,      ,22.372, 0.274,21.465, 0.086,20.330, 0.072
201.41341196,-47.66776547, , 20034,201.413415,-47.667765,  2.24,  0.51,      ,      ,20.349, 0.058,19.602, 0.034,18.797, 0.043
201.37900357,-47.66767844, , 20036,201.379007,-47.667682,  2.49, -3.83,      ,      ,20.748, 0.035,19.923, 0.023,19.082, 0.032
201.37795881,-47.66766893, , 20037,201.377956,-47.667665, -1.99,  4.30,      ,      ,21.954, 0.218,20.699, 0.104,19.724, 0.071
201.35147529,-47.66755910, , 20038,201.351458,-47.667565,-12.70, -6.46,      ,      ,22.779, 0.558,21.854, 0.155,20.728, 0.049
202.02546655,-47.66804479, , 20040,202.025457,-47.668030, -7.08, 16.18,      ,      ,22.097, 0.257,21.104, 0.064,20.219, 0.280
202.01575555,-47.66803866, , 20041,202.015776,-47.668011, 15.15, 30.15,      ,      ,23.070, 0.291,22.414, 0.299,20.983, 0.133
201.96678720,-47.66813288, , 20042,201.966810,-47.668133, 16.80, -0.19,      ,      ,22.569, 0.586,21.758, 0.182,20.525, 0.267
201.95735512,-47.66815513, , 20043,201.957329,-47.668157,-19.33, -1.99,      ,      ,      ,      ,22.083, 0.129,19.577, 0.075
201.91278690,-47.66819955, , 20044,201.912772,-47.668194,-11.02,  6.19,      ,      ,21.143, 0.061,20.309, 0.061,19.320, 0.120
201.91018473,-47.66818687, , 20045,201.910164,-47.668183,-15.36,  4.17,      ,      ,22.835, 0.354,22.288, 0.256,21.326, 0.593
201.90437319,-47.66819705, , 20046,201.904377,-47.668197,  2.77,  0.12,      ,      ,21.084, 0.087,20.175, 0.029,19.229, 0.137
201.85079150,-47.66825860, , 20047,201.850769,-47.668226,-16.66, 35.55,      ,      ,22.875, 0.349,21.839, 0.233,20.484, 0.056
201.82898445,-47.66824300, , 20048,201.828975,-47.668244, -6.96, -0.97,      ,      ,21.037, 0.394,20.194, 0.102,19.071, 0.030
201.79774149,-47.66820620, , 20049,201.797743,-47.668205,  1.15,  1.31,      ,      ,20.317, 0.047,19.682, 0.027,18.896, 0.077
201.77434852,-47.66824765, , 20050,201.774353,-47.668252,  3.34, -4.70,      ,      ,21.054, 0.030,20.282, 0.058,19.415, 0.172
201.76657398,-47.66823386, , 20051,201.766557,-47.668232,-12.55,  2.10,      ,      ,20.926, 0.372,19.874, 0.191,18.884, 0.091
201.76623232,-47.66821513, , 20052,201.766218,-47.668211,-10.51,  4.40,      ,      ,19.734, 0.102,19.237, 0.054,18.475, 0.071
201.74061390,-47.66822821, , 20053,201.740605,-47.668226, -6.56,  2.30,      ,      ,21.100, 0.288,20.216, 0.110,19.316, 0.090
201.73742834,-47.66824215, , 20054,201.737428,-47.668240, -0.21,  2.35,      ,      ,22.387, 0.349,21.115, 0.068,20.176, 0.305
201.72987020,-47.66823265, , 20055,201.729864,-47.668224, -4.65,  9.59,      ,      ,17.218, 0.011,16.441, 0.010,15.517, 0.009
201.72369832,-47.66819186, , 20056,201.723700,-47.668194,  1.24, -2.22,      ,      ,21.997, 0.279,20.787, 0.042,19.793, 0.140
201.71656624,-47.66820287, , 20057,201.716564,-47.668202, -1.73,  1.01,      ,      ,21.112, 0.077,20.259, 0.047,19.386, 0.105
201.71278089,-47.66823577, , 20058,201.712781,-47.668234,  0.16,  2.06,      ,      ,19.128, 0.016,18.505, 0.013,17.709, 0.023
201.59340889,-47.66811659, , 20059,201.593411,-47.668119,  1.64, -2.52,      ,      ,19.355, 0.035,18.800, 0.020,18.063, 0.023
201.56596020,-47.66803557, , 20060,201.565957,-47.668027, -2.40,  9.44,      ,      ,23.526, 0.611,21.882, 0.175,20.472, 0.152
201.55651055,-47.66801038, , 20061,201.556512,-47.668023,  1.03,-13.87,      ,      ,22.527, 0.300,21.314, 0.080,20.184, 0.129
201.54578091,-47.66802444, , 20062,201.545793,-47.668023,  8.95,  1.52,      ,      ,21.515, 0.099,20.659, 0.052,19.716, 0.124
201.52115737,-47.66799298, , 20063,201.521155,-47.667984, -1.75,  9.95,      ,      ,21.989, 0.143,20.952, 0.119,19.996, 0.131
201.46681147,-47.66780656, , 20064,201.466809,-47.667829, -1.90,-24.43,      ,      ,23.722, 0.685,21.569, 0.161,20.227, 0.171
201.43386519,-47.66774721, , 20065,201.433866,-47.667748,  0.68, -0.93,      ,      ,18.238, 0.012,17.674, 0.013,16.943, 0.008
201.36178279,-47.66754300, , 20066,201.361781,-47.667539, -1.24,  4.50,      ,      ,16.338, 0.006,15.263, 0.008,14.154, 0.005
201.32852292,-47.66744871, , 20067,201.328520,-47.667441, -2.15,  8.31,      ,      ,22.449, 0.552,21.885, 0.148,20.720, 0.176
201.32098225,-47.66736762, , 20068,201.320998,-47.667360, 11.65,  8.34,      ,      ,21.769, 0.290,21.062, 0.101,19.920, 0.074
202.07644284,-47.66784287, , 20070,202.076433,-47.667840, -7.21,  3.14,      ,      ,18.814, 0.022,18.090, 0.031,17.248, 0.010
202.07381315,-47.66785135, , 20071,202.073803,-47.667849, -7.44,  2.69,      ,      ,20.750, 0.039,19.656, 0.035,18.354, 0.031
201.97597236,-47.66804411, , 20072,201.975991,-47.668038, 13.82,  6.62,      ,      ,22.021, 0.242,20.906, 0.056,20.090, 0.481
201.95261041,-47.66806654, , 20073,201.952599,-47.668064, -8.49,  2.90,      ,      ,22.720, 0.265,22.280, 0.212,20.863, 0.186
201.92810600,-47.66805388, , 20074,201.928070,-47.668046,-26.53,  8.50,      ,      ,      ,      ,22.941, 0.201,21.591, 0.230
201.90011536,-47.66809372, , 20075,201.900099,-47.668106,-12.14,-13.56,      ,      ,22.982, 0.141,21.772, 0.166,20.528, 0.320
201.86535535,-47.66814697, , 20076,201.865349,-47.668135, -4.76, 13.10,      ,      ,22.406, 0.368,21.481, 0.111,20.332, 0.143
201.84733160,-47.66813418, , 20077,201.847317,-47.668124,-10.80, 11.26,      ,      ,21.798, 0.119,20.934, 0.109,20.028, 0.138
201.84392160,-47.66818260, , 20078,201.843939,-47.668184, 12.74, -1.41,      ,      ,22.201, 0.179,21.627, 0.116,20.536, 0.111
201.83620942,-47.66815845, , 20079,201.836213,-47.668152,  2.68,  7.12,      ,      ,22.127, 0.183,21.230, 0.083,20.105, 0.105
201.82530293,-47.66816231, , 20080,201.825310,-47.668156,  5.21,  6.78,      ,      ,21.630, 0.158,20.634, 0.058,19.663, 0.116
201.81422935,-47.66819477, , 20081,201.814229,-47.668194, -0.34,  0.96,      ,      ,17.562, 0.017,16.786, 0.012,15.814, 0.007
201.80998265,-47.66813608, , 20082,201.810003,-47.668147, 15.04,-11.89,      ,      ,      ,      ,22.451, 0.164,21.330, 0.312
201.75739842,-47.66816318, , 20083,201.757395,-47.668164, -2.52, -0.78,      ,      ,21.595, 0.045,20.692, 0.043,19.690, 0.068
201.74088388,-47.66815963, , 20084,201.740881,-47.668162, -2.04, -2.53,      ,      ,19.240, 0.094,18.680, 0.044,17.843, 0.021
201.72246301,-47.66817121, , 20085,201.722464,-47.668172,  0.65, -0.80,      ,      ,21.375, 0.098,20.525, 0.038,19.686, 0.117
201.71405654,-47.66815453, , 20086,201.714058,-47.668155,  1.12, -0.51,      ,      ,18.405, 0.017,17.865, 0.009,17.136, 0.013
201.66925872,-47.66811577, , 20087,201.669264,-47.668118,  3.81, -2.50,      ,      ,19.794, 0.028,19.170, 0.021,18.379, 0.045
201.64793688,-47.66813616, , 20088,201.647955,-47.668131, 13.35,  5.53,      ,      ,21.470, 0.136,20.630, 0.093,19.630, 0.054
201.63921591,-47.66805886, , 20089,201.639221,-47.668054,  3.83,  5.44,      ,      ,23.060, 0.539,21.532, 0.149,20.479, 0.073
201.63201154,-47.66806649, , 20090,201.632013,-47.668071,  1.12, -5.06,      ,      ,20.355, 0.054,19.693, 0.028,18.890, 0.062
201.63035713,-47.66809154, , 20091,201.630358,-47.668091,  0.68,  0.47,      ,      ,18.490, 0.014,17.965, 0.015,17.228, 0.020
201.62463216,-47.66807993, , 20092,201.624626,-47.668079, -4.46,  1.14,      ,      ,20.314, 0.142,19.872, 0.053,18.811, 0.152
201.61825597,-47.66809290, , 20093,201.618263,-47.668087,  5.22,  6.52,      ,      ,22.841, 0.285,21.595, 0.126,20.386, 0.472
201.61575552,-47.66807509, , 20094,201.615757,-47.668073,  1.05,  2.23,      ,      ,21.515, 0.138,20.663, 0.025,19.735, 0.170
201.57086275,-47.66803253, , 20095,201.570838,-47.668016,-18.20, 17.97,      ,      ,      ,      ,22.592, 0.259,20.915, 0.137
201.51106100,-47.66785904, , 20096,201.511057,-47.667860, -2.99, -1.05,      ,      ,20.534, 0.044,19.846, 0.028,18.953, 0.039
201.33979711,-47.66744265, , 20097,201.339801,-47.667428,  2.95, 15.97,      ,      ,23.660, 0.501,22.130, 0.250,20.780, 0.112
202.09076224,-47.66778687, , 20099,202.090766,-47.667772,  2.85, 16.33,      ,      ,22.513, 0.167,21.462, 0.068,20.412, 0.282
201.90319137,-47.66804673, , 20100,201.903180,-47.668017, -8.38, 32.59,      ,      ,22.500, 0.238,21.849, 0.158,20.612, 0.227
201.83520978,-47.66810233, , 20101,201.835220,-47.668102,  7.53,  0.42,      ,      ,20.392, 0.123,19.677, 0.067,18.786, 0.061
201.83359229,-47.66809628, , 20102,201.833595,-47.668091,  2.00,  5.66,      ,      ,20.261, 0.043,19.620, 0.027,18.789, 0.048
201.81991364,-47.66811430, , 20103,201.819923,-47.668126,  6.94,-12.92,      ,      ,22.495, 0.308,21.666, 0.069,20.463, 0.232
201.81043956,-47.66812891, , 20104,201.810441,-47.668129,  1.14,  0.02,      ,      ,19.117, 0.033,18.534, 0.013,17.770, 0.011
201.79705940,-47.66810079, , 20105,201.797060,-47.668087,  0.44, 15.15,      ,      ,22.767, 0.461,22.057, 0.120,20.868, 0.424
201.76190325,-47.66810135, , 20106,201.761895,-47.668092, -6.08, 10.29,      ,      ,21.500, 0.103,20.494, 0.046,19.458, 0.110
201.75186418,-47.66809028, , 20107,201.751862,-47.668095, -1.65, -5.16,      ,      ,20.810, 0.041,20.136, 0.047,19.242, 0.135
201.59988303,-47.66796198, , 20108,201.599871,-47.667960, -8.78,  2.17,      ,      ,22.299, 0.190,21.724, 0.270,20.663, 0.245
201.54140540,-47.66788795, , 20109,201.541399,-47.667892, -4.80, -4.37,      ,      ,20.568, 0.043,19.922, 0.024,19.169, 0.054
201.52066737,-47.66785615, , 20110,201.520663,-47.667855, -3.18,  1.26,      ,      ,21.552, 0.176,20.606, 0.065,19.725, 0.139
201.50894976,-47.66779971, , 20111,201.508967,-47.667793, 12.66,  7.28,      ,      ,22.243, 0.193,21.469, 0.092,20.192, 0.085
201.50760619,-47.66780539, , 20112,201.507612,-47.667794,  4.24, 12.58,      ,      ,22.034, 0.246,21.140, 0.146,20.047, 0.143
201.45991023,-47.66770638, , 20113,201.459917,-47.667709,  4.95, -2.74,      ,      ,21.568, 0.147,20.725, 0.054,19.728, 0.038
201.45898027,-47.66770425, , 20114,201.458983,-47.667697,  2.05,  7.99,      ,      ,20.758, 0.029,19.257, 0.022,17.497, 0.015
201.40535354,-47.66754226, , 20115,201.405357,-47.667530,  2.51, 13.41,      ,      ,21.522, 0.202,20.583, 0.040,19.718, 0.104
201.98027798,-47.66790281, , 20118,201.980286,-47.667872,  5.99, 33.77,      ,      ,22.722, 0.231,22.000, 0.211,20.665, 0.219
201.96912902,-47.66791376, , 20119,201.969137,-47.667916,  5.84, -2.57,      ,      ,22.855, 0.295,22.231, 0.171,20.894, 0.406
201.95669177,-47.66796083, , 20120,201.956704,-47.667954,  8.93,  7.60,      ,      ,21.507, 0.166,20.510, 0.040,19.555, 0.091
201.85288327,-47.66803926, , 20121,201.852881,-47.668034, -1.59,  5.88,      ,      ,20.328, 0.131,19.632, 0.047,18.764, 0.059
201.84513207,-47.66799529, , 20122,201.845126,-47.668001, -4.39, -6.37,      ,      ,21.910, 0.207,21.092, 0.107,19.987, 0.124
201.84447344,-47.66804714, , 20123,201.844465,-47.668053, -6.22, -6.47,      ,      ,22.543, 0.352,21.367, 0.190,20.379, 0.203
201.83047925,-47.66802239, , 20124,201.830480,-47.668023,  0.55, -0.73,      ,      ,19.430, 0.037,18.836, 0.014,18.084, 0.030
201.82769870,-47.66801368, , 20125,201.827701,-47.668015,  1.78, -1.44,      ,      ,19.048, 0.028,18.504, 0.016,17.730, 0.020
201.79875105,-47.66803041, , 20126,201.798753,-47.668027,  1.48,  3.79,      ,      ,21.502, 0.104,20.697, 0.070,19.749, 0.126
201.73339874,-47.66802258, , 20127,201.733405,-47.668016,  4.61,  7.08,      ,      ,20.487, 0.046,19.795, 0.038,18.955, 0.036
201.70817875,-47.66803326, , 20128,201.708205,-47.668037, 19.34, -4.03,      ,      ,22.548, 0.137,21.560, 0.100,20.423, 0.159
201.67328757,-47.66799784, , 20129,201.673289,-47.668000,  0.97, -2.36,      ,      ,19.693, 0.042,19.036, 0.022,18.207, 0.032
201.63462087,-47.66797066, , 20130,201.634623,-47.667970,  1.61,  0.72,      ,      ,20.285, 0.043,19.729, 0.046,18.919, 0.048
201.62311007,-47.66795628, , 20131,201.623110,-47.667955, -0.05,  1.40,      ,      ,20.065, 0.048,19.449, 0.041,18.583, 0.064
201.54529264,-47.66779691, , 20132,201.545298,-47.667795,  3.99,  2.09,      ,      ,21.597, 0.484,20.426, 0.050,19.508, 0.081
201.50183070,-47.66769882, , 20133,201.501831,-47.667700,  0.30, -1.29,      ,      ,19.845, 0.005,19.237, 0.016,18.486, 0.027
201.45297851,-47.66757032, , 20134,201.452982,-47.667571,  2.53, -0.87,      ,      ,19.639, 0.026,19.035, 0.021,18.309, 0.039
201.31759038,-47.66716839, , 20135,201.317597,-47.667156,  4.84, 13.44,      ,      ,23.348, 0.223,21.491, 0.174,20.434, 0.160
202.05003410,-47.66768161, , 20136,202.050036,-47.667680,  1.48,  1.76,      ,      ,19.846, 0.053,19.147, 0.029,18.376, 0.019
202.01222753,-47.66780622, , 20137,202.012224,-47.667804, -2.68,  2.55,      ,      ,20.578, 0.060,19.831, 0.032,18.995, 0.083
201.98882875,-47.66782494, , 20138,201.988824,-47.667831, -3.58, -6.75,      ,      ,22.477, 0.294,21.513, 0.062,20.535, 0.329
201.95180243,-47.66788172, , 20139,201.951801,-47.667868, -0.97, 14.95,      ,      ,      ,      ,22.208, 0.197,20.692, 0.259
201.92202593,-47.66789502, , 20140,201.922032,-47.667889,  4.43,  6.71,      ,      ,20.824, 0.080,19.999, 0.051,19.070, 0.060
201.90403644,-47.66792425, , 20141,201.904046,-47.667916,  7.13,  8.91,      ,      ,23.268, 0.607,21.814, 0.154,20.721, 0.334
201.84778954,-47.66795689, , 20142,201.847781,-47.667930, -6.21, 29.42,      ,      ,23.990, 0.148,21.618, 0.134,19.523, 0.090
201.84475111,-47.66793909, , 20143,201.844744,-47.667937, -5.32,  2.35,      ,      ,21.336, 0.139,20.444, 0.101,19.576, 0.219
201.84053830,-47.66794409, , 20144,201.840545,-47.667947,  4.94, -3.12,      ,      ,21.458, 0.095,20.620, 0.064,19.598, 0.064
201.83885837,-47.66794094, , 20145,201.838854,-47.667943, -3.30, -2.31,      ,      ,21.835, 0.120,20.988, 0.042,19.905, 0.054
201.81379158,-47.66795638, , 20146,201.813789,-47.667954, -1.98,  2.73,      ,      ,20.024, 0.073,19.406, 0.044,18.587, 0.098
201.79123049,-47.66795265, , 20147,201.791242,-47.667949,  8.44,  4.12,      ,      ,22.484, 0.162,20.528, 0.037,18.291, 0.015
201.72572638,-47.66794726, , 20148,201.725735,-47.667935,  6.35, 13.42,      ,      ,22.703, 0.276,21.589, 0.131,20.400, 0.155
201.72058457,-47.66792126, , 20149,201.720585,-47.667923,  0.32, -1.96,      ,      ,20.908, 0.093,20.209, 0.039,19.396, 0.101
201.70639134,-47.66796502, , 20150,201.706390,-47.667945, -0.99, 21.91,      ,      ,22.733, 0.230,21.884, 0.156,20.792, 0.291
201.65924838,-47.66786672, , 20151,201.659251,-47.667869,  2.01, -2.37,      ,      ,21.664, 0.271,20.774, 0.120,19.970, 0.260
201.65726782,-47.66791476, , 20152,201.657238,-47.667938,-21.93,-25.49,      ,      ,22.954, 0.277,22.163, 0.168,20.635, 0.172
201.64323066,-47.66789164, , 20153,201.643218,-47.667908, -9.29,-17.96,      ,      ,22.686, 0.331,21.797, 0.104,20.608, 0.070
201.61862600,-47.66787668, , 20154,201.618634,-47.667875,  5.81,  1.84,      ,      ,21.664, 0.069,20.708, 0.057,19.671, 0.090
201.57759807,-47.66779919, , 20155,201.577597,-47.667800, -0.83, -0.89,      ,      ,20.446, 0.093,19.735, 0.065,18.960, 0.106
201.56765019,-47.66776148, , 20156,201.567649,-47.667762, -0.96, -0.51,      ,      ,19.483, 0.014,18.947, 0.016,18.231, 0.006
201.56540261,-47.66776186, , 20157,201.565395,-47.667763, -5.61, -1.31,      ,      ,21.151, 0.097,20.798, 0.260,19.854, 0.124
201.52629003,-47.66769830, , 20158,201.526289,-47.667696, -0.84,  2.40,      ,      ,20.660, 0.041,19.917, 0.027,19.086, 0.037
201.50724872,-47.66767826, , 20159,201.507246,-47.667682, -1.92, -4.03,      ,      ,20.750, 0.050,20.116, 0.077,19.180, 0.041
201.44074296,-47.66749452, , 20160,201.440739,-47.667493, -3.00,  1.60,      ,      ,21.854, 0.159,20.960, 0.073,19.873, 0.073
201.41750260,-47.66740444, , 20161,201.417502,-47.667404, -0.48,  0.60,      ,      ,19.856, 0.033,19.170, 0.026,18.421, 0.069
201.40373479,-47.66739007, , 20162,201.403737,-47.667390,  1.59,  0.08,      ,      ,22.104, 0.261,20.938, 0.064,19.970, 0.093
202.08890149,-47.66757674, , 20164,202.088896,-47.667580, -3.96, -3.57,      ,      ,21.870, 0.217,20.996, 0.079,19.920, 0.096
201.98416957,-47.66773819, , 20165,201.984170,-47.667738,  0.32,  0.15,      ,      ,18.284, 0.018,17.687, 0.003,16.913, 0.014
201.95911659,-47.66777528, , 20166,201.959116,-47.667778, -0.35, -3.04,      ,      ,19.891, 0.037,19.321, 0.025,18.526, 0.025
201.91852498,-47.66785016, , 20167,201.918526,-47.667850,  0.83,  0.18,      ,      ,16.670, 0.010,15.772, 0.008,14.727, 0.007
201.80637997,-47.66785870, , 20168,201.806379,-47.667858, -0.80,  0.71,      ,      ,19.101, 0.035,18.460, 0.034,17.647, 0.035
201.80015329,-47.66792627, , 20169,201.800168,-47.667904, 10.88, 24.49,      ,      ,22.446, 0.133,21.423, 0.110,20.392, 0.278
201.79639149,-47.66788282, , 20170,201.796402,-47.667890,  7.70, -7.86,      ,      ,22.778, 0.330,21.595, 0.157,20.546, 0.330
201.78683235,-47.66789187, , 20171,201.786833,-47.667892,  0.52, -0.08,      ,      ,18.414, 0.035,17.819, 0.014,16.969, 0.021
201.78268267,-47.66790502, , 20172,201.782662,-47.667889,-15.27, 17.65,      ,      ,23.547, 0.609,21.455, 0.089,19.818, 0.074
201.77728331,-47.66789078, , 20173,201.777281,-47.667890, -1.62,  0.85,      ,      ,19.272, 0.027,18.726, 0.011,17.995, 0.033
201.77449769,-47.66786850, , 20174,201.774522,-47.667869, 17.87, -0.43,      ,      ,22.771, 0.184,21.384, 0.152,20.374, 0.375
201.74684211,-47.66791132, , 20175,201.746834,-47.667913, -6.06, -1.90,      ,      ,20.465, 0.083,19.726, 0.044,18.850, 0.023
201.71987038,-47.66791024, , 20176,201.719870,-47.667906, -0.28,  4.52,      ,      ,20.175, 0.072,19.473, 0.023,18.662, 0.024
201.66053329,-47.66785784, , 20177,201.660537,-47.667856,  2.69,  1.89,      ,      ,20.890, 0.056,20.113, 0.044,19.222, 0.053
201.61363795,-47.66777922, , 20178,201.613650,-47.667785,  8.88, -6.33,      ,      ,21.262, 0.079,20.382, 0.040,19.441, 0.056
201.60013155,-47.66777885, , 20179,201.600155,-47.667795, 17.28,-17.67,      ,      ,      ,      ,22.286, 0.185,21.014, 0.398
